"Instrument","Fluorophore","Detector","AdjustedY"
"TwoLaserBR","APC-Astral 813",13,0.00610091743119257
"TwoLaserBR","APC-Astral 813",14,0.0372018348623853
"TwoLaserBR","APC-Astral 813",15,0.0433027522935779
"TwoLaserBR","APC-Astral 813",16,0.0413016055045872
"TwoLaserBR","APC-Astral 813",17,0.0291972477064221
"TwoLaserBR","APC-Astral 813",18,0.0263990825688074
"TwoLaserBR","APC-Astral 813",19,0.0240997706422018
"TwoLaserBR","APC-Astral 813",20,0.0406995412844038
"TwoLaserBR","APC-Astral 813",21,0.318199541284404
"TwoLaserBR","APC-Astral 813",22,1
"TwoLaserBR","APC-C750",1,0
"TwoLaserBR","APC-C750",2,0
"TwoLaserBR","APC-C750",3,0
"TwoLaserBR","APC-C750",4,0
"TwoLaserBR","APC-C750",5,0
"TwoLaserBR","APC-C750",6,0
"TwoLaserBR","APC-C750",7,0.000498853211009287
"TwoLaserBR","APC-C750",8,0.000200688073394462
"TwoLaserBR","APC-C750",9,0
"TwoLaserBR","APC-C750",10,0
"TwoLaserBR","APC-C750",11,0.000997706422018352
"TwoLaserBR","APC-C750",12,0.00610091743119257
"TwoLaserBR","APC-C750",13,0.0129988532110091
"TwoLaserBR","APC-C750",14,0.011697247706422
"TwoLaserBR","APC-C750",15,0.0402981651376146
"TwoLaserBR","APC-C750",16,0.0359002293577981
"TwoLaserBR","APC-C750",17,0.0184977064220183
"TwoLaserBR","APC-C750",18,0.0191972477064221
"TwoLaserBR","APC-C750",19,0.070802752293578
"TwoLaserBR","APC-C750",20,0.357001146788991
"TwoLaserBR","APC-C750",21,1
"TwoLaserBR","APC-C750",22,0.505699541284404
"TwoLaserBR","APC-Cy5",1,0
"TwoLaserBR","APC-Cy5",2,0
"TwoLaserBR","APC-Cy5",3,0
"TwoLaserBR","APC-Cy5",4,0
"TwoLaserBR","APC-Cy5",5,0
"TwoLaserBR","APC-Cy5",6,0
"TwoLaserBR","APC-Cy5",7,0.00610091743119257
"TwoLaserBR","APC-Cy5",8,0.00770068807339463
"TwoLaserBR","APC-Cy5",9,0.00500000000000012
"TwoLaserBR","APC-Cy5",10,0.0022993119266056
"TwoLaserBR","APC-Cy5",11,0.00169724770642199
"TwoLaserBR","APC-Cy5",12,0.00159977064220185
"TwoLaserBR","APC-Cy5",13,0.000802752293578068
"TwoLaserBR","APC-Cy5",14,0.00090022935779821
"TwoLaserBR","APC-Cy5",15,0.581800458715596
"TwoLaserBR","APC-Cy5",16,1
"TwoLaserBR","APC-Cy5",17,0.719397935779817
"TwoLaserBR","APC-Cy5",18,0.442299311926606
"TwoLaserBR","APC-Cy5",19,0.345401376146789
"TwoLaserBR","APC-Cy5",20,0.224197247706422
"TwoLaserBR","APC-Cy5",21,0.18490252293578
"TwoLaserBR","APC-Cy5",22,0.0797018348623854
"TwoLaserBR","APC-Cy5.5",1,0
"TwoLaserBR","APC-Cy5.5",2,0
"TwoLaserBR","APC-Cy5.5",3,0
"TwoLaserBR","APC-Cy5.5",4,0
"TwoLaserBR","APC-Cy5.5",5,0
"TwoLaserBR","APC-Cy5.5",6,0
"TwoLaserBR","APC-Cy5.5",7,0.0025974770642202
"TwoLaserBR","APC-Cy5.5",8,0.00659977064220185
"TwoLaserBR","APC-Cy5.5",9,0.0191972477064221
"TwoLaserBR","APC-Cy5.5",10,0.0115997706422019
"TwoLaserBR","APC-Cy5.5",11,0.00549885321100918
"TwoLaserBR","APC-Cy5.5",12,0.0056020642201835
"TwoLaserBR","APC-Cy5.5",13,0.00490252293577997
"TwoLaserBR","APC-Cy5.5",14,0.00400229357798165
"TwoLaserBR","APC-Cy5.5",15,0.108102064220184
"TwoLaserBR","APC-Cy5.5",16,0.348899082568807
"TwoLaserBR","APC-Cy5.5",17,1
"TwoLaserBR","APC-Cy5.5",18,0.888698394495413
"TwoLaserBR","APC-Cy5.5",19,0.47759747706422
"TwoLaserBR","APC-Cy5.5",20,0.378199541284404
"TwoLaserBR","APC-Cy5.5",21,0.427201834862385
"TwoLaserBR","APC-Cy5.5",22,0.169598623853211
"TwoLaserBR","APC-Cy7",1,0
"TwoLaserBR","APC-Cy7",2,0
"TwoLaserBR","APC-Cy7",3,0
"TwoLaserBR","APC-Cy7",4,0
"TwoLaserBR","APC-Cy7",5,0
"TwoLaserBR","APC-Cy7",6,0
"TwoLaserBR","APC-Cy7",7,0.000498853211009287
"TwoLaserBR","APC-Cy7",8,0.000200688073394462
"TwoLaserBR","APC-Cy7",9,0
"TwoLaserBR","APC-Cy7",10,0
"TwoLaserBR","APC-Cy7",11,0.000997706422018352
"TwoLaserBR","APC-Cy7",12,0.00610091743119257
"TwoLaserBR","APC-Cy7",13,0.0129988532110091
"TwoLaserBR","APC-Cy7",14,0.011697247706422
"TwoLaserBR","APC-Cy7",15,0.0402981651376146
"TwoLaserBR","APC-Cy7",16,0.0359002293577981
"TwoLaserBR","APC-Cy7",17,0.0184977064220183
"TwoLaserBR","APC-Cy7",18,0.0191972477064221
"TwoLaserBR","APC-Cy7",19,0.070802752293578
